age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y,age_normalized
41,9,1,5,0,0,0,0,5,0,229,2,999,0,1,1,0.1364231285215202
26,9,2,5,0,0,1,0,3,3,500,1,999,0,1,1,-1.417703275386905
58,1,2,0,0,0,0,0,1,0,186,1,999,0,1,1,1.897766386284402
47,4,1,2,0,1,0,0,4,3,181,3,999,1,0,1,0.7580736900848902
59,5,1,0,0,0,0,0,1,1,555,1,999,0,1,1,2.0013748132116302
24,9,0,6,0,1,0,0,0,2,477,1,999,0,1,1,-1.6249201292413618
56,3,1,0,0,1,0,0,0,1,325,1,999,0,1,1,1.690549532429945
27,1,0,2,0,0,0,0,3,2,656,3,999,0,1,1,-1.3140948484596766
29,9,1,5,0,1,0,0,8,0,319,1,5,2,2,1,-1.10687799460522
61,0,1,6,0,1,1,0,0,2,266,5,999,0,1,1,2.208591667066087
24,8,0,3,0,1,0,0,6,4,258,1,3,5,2,1,-1.6249201292413618
52,0,1,5,0,1,1,0,3,3,287,2,6,1,2,1,1.276115824721032
32,0,1,6,0,0,0,0,4,3,596,1,999,0,1,1,-0.7960527138235349
41,6,1,6,0,1,0,1,2,4,595,1,999,0,1,1,0.1364231285215202
25,9,0,5,0,1,0,0,7,4,541,1,999,0,1,1,-1.5213117023141334
65,5,1,0,0,0,0,0,8,0,187,2,7,3,2,1,2.6230253747750005
31,1,1,1,0,1,0,1,8,3,154,1,999,0,1,1,-0.8996611407507632
36,1,0,3,0,1,1,0,4,4,342,2,3,1,2,1,-0.3816190061146215
41,9,0,5,0,1,0,1,4,4,1255,1,999,0,1,1,0.1364231285215202
37,10,1,5,0,0,0,1,6,2,746,1,999,0,1,1,-0.2780105791873932
34,9,2,6,0,0,0,0,7,0,316,3,999,0,1,1,-0.5888358599690782
34,1,0,3,0,1,0,1,8,4,266,1,999,0,1,1,-0.5888358599690782
33,0,1,6,0,0,0,0,7,3,843,1,999,0,1,1,-0.6924442868963065
36,7,1,6,0,0,1,0,4,3,255,2,3,1,2,1,-0.3816190061146215
42,4,1,6,0,1,0,0,8,1,355,1,999,1,0,1,0.2400315554487485
45,2,1,6,0,1,1,1,6,0,515,1,999,0,1,1,0.5508568362304336
53,1,0,2,0,0,0,1,3,4,413,1,6,2,2,1,1.3797242516482604
38,9,1,5,0,1,0,1,1,1,473,2,9,1,2,1,-0.1744021522601648
51,9,2,3,0,0,1,0,0,2,306,2,999,0,1,1,1.1725073977938036
33,1,2,2,0,1,0,0,3,4,729,2,999,0,1,1,-0.6924442868963065
48,0,1,2,0,1,0,0,1,3,1181,2,999,0,1,1,0.8616821170121186
31,9,2,5,0,1,0,0,1,2,310,2,999,1,0,1,-0.8996611407507632
52,4,1,6,0,1,0,0,6,0,787,3,3,3,2,1,1.276115824721032
26,8,0,6,0,0,1,0,0,2,551,2,999,0,1,1,-1.417703275386905
25,0,0,6,0,0,0,0,1,1,286,1,999,0,1,1,-1.5213117023141334
33,9,1,6,0,1,0,0,6,1,508,1,999,0,1,1,-0.6924442868963065
42,1,1,5,0,1,0,0,8,4,307,1,7,1,2,1,0.2400315554487485
27,9,0,6,0,1,0,0,9,2,404,1,6,1,2,1,-1.3140948484596766
36,6,1,6,0,1,0,0,6,1,414,2,999,1,0,1,-0.3816190061146215
33,9,0,5,0,1,0,0,1,3,396,2,999,0,1,1,-0.6924442868963065
42,0,1,6,0,0,0,0,4,2,160,1,999,0,1,1,0.2400315554487485
60,5,1,2,0,0,0,0,1,4,707,3,999,0,1,1,2.104983240138859
31,7,0,6,0,1,0,0,1,3,1307,3,999,0,1,1,-0.8996611407507632
45,4,1,5,0,0,0,0,7,2,993,1,999,0,1,1,0.5508568362304336
35,9,0,6,0,1,0,0,1,3,439,3,999,0,1,1,-0.4852274330418498
44,7,2,3,0,1,0,0,6,2,533,1,999,0,1,1,0.4472484093032052
22,9,0,5,0,1,0,0,7,3,358,1,999,0,1,1,-1.8321369830958183
59,5,1,5,0,0,0,0,1,0,218,3,3,1,2,1,2.0013748132116302
29,1,2,3,0,0,0,0,6,0,760,1,999,0,1,1,-1.10687799460522
51,9,1,5,0,1,0,0,0,2,687,1,0,1,2,1,1.1725073977938036
43,4,1,6,0,0,0,0,7,2,1192,1,999,0,1,1,0.3436399823759768
42,1,1,2,0,0,0,0,3,3,730,1,999,0,1,1,0.2400315554487485
69,5,1,0,0,1,0,0,8,2,124,1,999,0,1,1,3.0374590824839136
29,4,0,6,0,0,0,0,7,4,802,1,999,0,1,1,-1.10687799460522
46,0,2,3,0,1,0,0,4,1,372,1,999,0,1,1,0.654465263157662
56,5,1,3,0,1,0,0,1,2,674,1,999,0,1,1,1.690549532429945
35,0,0,6,0,1,0,0,0,2,388,2,999,0,1,1,-0.4852274330418498
47,5,1,6,0,1,0,1,6,4,372,1,3,4,2,1,0.7580736900848902
47,5,1,0,0,1,0,0,8,2,137,1,999,1,0,1,0.7580736900848902
45,7,1,2,0,0,0,0,1,1,744,1,999,0,1,1,0.5508568362304336
51,0,2,3,0,1,1,0,7,3,334,2,6,4,0,1,1.1725073977938036
26,10,0,6,0,1,0,0,0,3,184,1,999,0,1,1,-1.417703275386905
30,9,1,5,0,0,0,1,1,4,645,7,999,0,1,1,-1.0032695676779917
31,0,0,3,0,0,0,0,6,4,439,1,3,1,2,1,-0.8996611407507632
30,9,0,6,0,1,0,0,4,0,166,2,999,0,1,1,-1.0032695676779917
50,4,2,6,0,0,0,0,3,1,983,2,999,0,1,1,1.0688989708665753
29,0,1,6,0,1,0,0,6,1,565,1,999,0,1,1,-1.10687799460522
47,5,1,0,0,1,0,0,3,1,173,2,999,1,0,1,0.7580736900848902
32,7,0,3,0,1,1,0,1,4,253,1,4,2,2,1,-0.7960527138235349
59,9,1,6,0,1,0,0,8,1,511,3,999,1,0,1,2.0013748132116302
36,6,0,6,0,0,1,0,4,1,458,1,4,4,2,1,-0.3816190061146215
32,0,1,6,0,0,0,0,6,2,1030,1,6,1,2,1,-0.7960527138235349
24,1,1,2,0,0,0,0,3,4,349,1,999,0,1,1,-1.6249201292413618
58,6,1,6,0,0,0,0,1,3,326,4,6,3,2,1,1.897766386284402
47,0,0,3,0,1,0,0,6,1,911,3,999,0,1,1,0.7580736900848902
58,0,1,6,0,1,1,0,6,1,353,2,999,0,1,1,1.897766386284402
25,8,0,3,0,0,0,1,9,1,185,1,999,0,1,1,-1.5213117023141334
57,9,1,5,0,1,0,1,6,1,483,2,999,0,1,1,1.7941579593571737
50,7,1,0,0,1,0,1,6,4,507,1,999,0,1,1,1.0688989708665753
40,9,1,3,0,1,0,0,1,0,419,1,999,0,1,1,0.0328147015942918
53,7,1,3,0,1,0,0,1,4,406,1,999,0,1,1,1.3797242516482604
48,7,1,0,0,1,0,0,1,3,1000,3,999,0,1,1,0.8616821170121186
35,1,1,2,0,1,0,0,3,0,1373,4,999,0,1,1,-0.4852274330418498
44,0,1,6,0,0,0,0,3,0,745,1,999,1,0,1,0.4472484093032052
41,0,2,6,0,1,0,0,5,0,376,2,999,0,1,1,0.1364231285215202
37,1,1,1,0,0,0,0,3,0,640,3,999,0,1,1,-0.2780105791873932
48,7,1,3,0,1,0,0,1,4,703,2,999,0,1,1,0.8616821170121186
28,6,0,6,0,1,0,0,3,2,198,2,999,0,1,1,-1.2104864215324482
28,0,1,3,0,1,0,0,6,4,1073,1,999,0,1,1,-1.2104864215324482
40,0,0,2,0,1,0,0,6,2,356,1,2,3,2,1,0.0328147015942918
36,0,1,6,0,1,1,0,8,1,78,1,999,1,0,1,-0.3816190061146215
38,1,0,3,0,1,0,0,5,4,355,1,13,2,0,1,-0.1744021522601648
69,5,1,0,0,1,0,0,8,2,124,1,999,0,1,1,3.0374590824839136
47,0,1,3,0,0,0,0,1,2,374,2,16,1,2,1,0.7580736900848902
26,9,0,6,0,1,0,0,6,2,174,4,2,1,2,1,-1.417703275386905
45,4,1,6,0,1,0,0,0,2,175,1,999,0,1,1,0.5508568362304336
47,5,2,0,0,0,0,0,4,1,245,1,999,0,1,1,0.7580736900848902
56,10,2,0,0,1,0,0,5,4,170,1,999,1,0,1,1.690549532429945
20,8,0,2,0,1,0,0,3,2,361,3,6,3,2,1,-2.039353836950275
35,9,0,5,0,1,0,0,3,3,577,6,6,1,2,1,-0.4852274330418498
33,1,1,2,0,0,0,0,6,4,430,2,999,0,1,1,-0.6924442868963065
37,7,1,3,0,0,0,0,7,4,459,2,999,2,0,1,-0.2780105791873932
38,7,2,1,0,1,0,1,6,3,556,2,10,1,2,1,-0.1744021522601648
23,8,0,3,0,0,0,0,4,3,310,1,999,0,1,1,-1.72852855616859
65,5,1,0,0,1,0,0,8,4,258,1,3,3,2,1,2.6230253747750005
36,1,1,2,0,0,0,0,7,2,768,3,999,0,1,1,-0.3816190061146215
56,1,1,0,0,1,0,0,5,0,283,1,999,0,1,1,1.690549532429945
47,5,1,0,0,1,0,0,8,1,131,1,999,0,1,1,0.7580736900848902
57,6,1,6,0,1,0,0,6,1,949,3,999,0,1,1,1.7941579593571737
25,0,0,6,0,1,1,0,8,0,115,1,999,1,0,1,-1.5213117023141334
36,0,1,6,0,1,0,0,8,4,825,1,6,1,2,1,-0.3816190061146215
47,5,2,0,0,1,0,0,8,2,502,1,999,0,1,1,0.7580736900848902
56,4,1,6,0,1,0,0,7,3,289,1,999,0,1,1,1.690549532429945
52,5,2,6,0,1,1,0,1,2,155,2,4,1,2,1,1.276115824721032
36,6,1,2,0,0,0,0,1,2,1184,2,999,0,1,1,-0.3816190061146215
31,10,1,2,0,0,0,0,6,4,570,1,999,0,1,1,-0.8996611407507632
50,9,1,5,0,1,0,1,6,0,855,2,999,0,1,1,1.0688989708665753
37,0,1,6,0,0,0,1,3,1,1009,5,999,0,1,1,-0.2780105791873932
61,2,1,6,0,1,0,0,1,3,651,1,999,0,1,1,2.208591667066087
56,1,1,0,0,0,0,0,3,3,1545,1,999,0,1,1,1.690549532429945
30,1,1,2,0,1,0,0,3,0,1294,2,999,0,1,1,-1.0032695676779917
66,5,1,0,0,1,0,0,7,1,175,1,7,1,2,1,2.7266338017022287
31,10,1,2,0,0,0,0,6,4,570,1,999,0,1,1,-0.8996611407507632
30,4,0,3,0,0,0,0,7,2,952,2,999,0,1,1,-1.0032695676779917
30,6,0,6,0,0,0,0,0,2,435,1,999,0,1,1,-1.0032695676779917
28,10,1,5,0,1,0,1,1,0,275,6,999,0,1,1,-1.2104864215324482
24,9,1,6,0,1,1,0,9,3,89,2,3,1,2,1,-1.6249201292413618
36,9,1,6,0,1,0,0,4,1,192,1,999,0,1,1,-0.3816190061146215
60,0,1,6,0,0,0,0,3,0,316,1,6,2,2,1,2.104983240138859
38,0,0,3,0,1,0,0,0,2,882,1,6,1,2,1,-0.1744021522601648
52,9,2,6,0,0,1,0,1,3,794,1,999,0,1,1,1.276115824721032
37,4,1,3,0,1,0,0,3,1,599,1,999,0,1,1,-0.2780105791873932
31,9,2,6,0,0,0,0,6,4,175,3,7,3,2,1,-0.8996611407507632
38,0,0,6,0,1,0,0,9,4,153,1,3,1,2,1,-0.1744021522601648
43,0,2,6,0,0,0,0,7,4,1502,1,999,0,1,1,0.3436399823759768
31,7,1,3,0,0,0,1,6,0,1269,1,999,0,1,1,-0.8996611407507632
47,5,1,0,0,0,0,0,3,1,1148,1,999,0,1,1,0.7580736900848902
33,0,0,6,0,0,0,0,1,4,338,1,999,0,1,1,-0.6924442868963065
39,9,1,5,0,0,0,0,0,2,225,1,2,1,2,1,-0.0707937253329365
41,0,1,6,0,1,0,0,0,0,342,1,999,0,1,1,0.1364231285215202
52,0,2,6,0,1,0,1,6,4,938,2,999,0,1,1,1.276115824721032
23,8,0,3,0,1,0,0,1,2,784,3,15,3,0,1,-1.72852855616859
31,7,1,3,0,1,0,0,4,4,591,2,999,0,1,1,-0.8996611407507632
53,0,2,6,0,1,0,0,6,1,367,1,999,0,1,1,1.3797242516482604
25,0,0,6,0,1,0,0,1,1,163,1,6,1,2,1,-1.5213117023141334
53,1,1,0,0,1,0,1,1,3,1186,4,999,0,1,1,1.3797242516482604
29,0,0,2,0,1,0,0,6,2,983,4,999,0,1,1,-1.10687799460522
32,1,0,2,0,1,0,0,7,2,276,1,999,1,0,1,-0.7960527138235349
49,4,1,6,0,1,0,0,0,2,240,1,999,1,0,1,0.965290543939347
45,9,1,6,0,0,1,1,4,3,1336,4,999,0,1,1,0.5508568362304336
34,2,1,6,0,1,1,1,0,0,130,1,999,0,1,1,-0.5888358599690782
23,8,0,2,0,1,1,0,9,1,218,3,6,2,2,1,-1.72852855616859
36,4,1,1,0,1,0,0,8,3,332,1,999,1,0,1,-0.3816190061146215
37,0,1,6,0,1,0,0,0,4,135,1,999,0,1,1,-0.2780105791873932
33,7,1,3,0,0,0,0,1,2,738,1,999,0,1,1,-0.6924442868963065
31,7,1,2,0,1,0,0,0,1,1030,3,999,0,1,1,-0.8996611407507632
47,5,1,0,0,0,0,0,8,3,207,1,999,0,1,1,0.7580736900848902
29,7,1,3,0,0,0,0,8,3,424,1,999,1,0,1,-1.10687799460522
28,0,0,3,0,1,0,0,5,0,300,1,999,0,1,1,-1.2104864215324482
30,0,1,6,0,0,0,1,6,0,864,1,999,0,1,1,-1.0032695676779917
38,1,0,6,0,1,0,1,6,3,395,2,999,0,1,1,-0.1744021522601648
50,0,1,6,0,1,0,0,0,0,160,1,999,0,1,1,1.0688989708665753
26,0,0,3,0,0,0,0,0,1,785,1,999,0,1,1,-1.417703275386905
24,8,0,3,0,0,0,0,1,2,355,1,999,0,1,1,-1.6249201292413618
27,1,0,2,0,1,0,0,3,4,1309,4,999,0,1,1,-1.3140948484596766
58,1,1,0,0,1,0,1,4,0,570,2,999,0,1,1,1.897766386284402
28,6,1,2,0,1,0,0,6,0,1111,5,999,0,1,1,-1.2104864215324482
36,9,1,5,0,0,0,1,6,4,1423,3,999,0,1,1,-0.3816190061146215
35,1,1,6,0,1,0,0,6,2,1262,3,999,0,1,1,-0.4852274330418498
36,2,0,6,0,1,0,0,7,4,998,1,999,0,1,1,-0.3816190061146215
49,4,1,6,0,0,0,0,0,4,1214,1,999,0,1,1,0.965290543939347
30,9,1,6,0,0,0,0,5,1,173,2,6,2,2,1,-1.0032695676779917
32,9,0,6,0,1,0,0,1,4,240,2,999,0,1,1,-0.7960527138235349
48,10,1,5,0,1,0,0,9,1,315,2,999,0,1,1,0.8616821170121186
38,9,1,3,0,1,0,0,3,3,1037,8,999,0,1,1,-0.1744021522601648
32,0,1,3,0,0,0,0,3,2,662,11,999,0,1,1,-0.7960527138235349
50,3,0,6,0,0,0,1,4,1,741,4,999,0,1,1,1.0688989708665753
36,0,1,6,0,1,0,0,6,3,196,1,999,0,1,1,-0.3816190061146215
47,0,2,6,0,1,0,1,4,0,2653,3,999,0,1,1,0.7580736900848902
32,0,0,6,0,1,0,1,7,0,2184,2,999,1,0,1,-0.7960527138235349
46,0,0,6,0,1,0,0,6,1,801,5,999,1,0,1,0.654465263157662
28,0,0,6,0,0,0,0,1,0,262,1,4,2,2,1,-1.2104864215324482
40,6,1,6,0,0,1,0,2,1,893,1,999,0,1,1,0.0328147015942918
25,8,0,6,0,0,0,0,9,0,732,1,999,0,1,1,-1.5213117023141334
47,5,1,6,0,0,0,0,7,0,160,1,999,0,1,1,0.7580736900848902
25,9,0,5,0,1,0,0,7,0,712,2,19,1,2,1,-1.5213117023141334
40,4,1,6,0,1,0,0,4,1,295,3,999,0,1,1,0.0328147015942918
64,5,1,6,0,0,0,0,1,0,252,4,999,0,1,1,2.519416947847772
35,0,0,3,0,0,0,1,4,4,984,2,999,0,1,1,-0.4852274330418498
23,8,0,3,0,0,0,0,4,4,200,2,999,0,1,1,-1.72852855616859
47,0,2,6,0,1,1,0,1,3,185,1,999,0,1,1,0.7580736900848902
54,1,1,1,0,0,0,1,4,2,2025,1,999,0,1,1,1.4833326785754886
35,1,0,3,0,0,0,0,6,3,1090,1,999,0,1,1,-0.4852274330418498
54,0,1,6,0,1,0,0,1,0,91,2,3,1,2,1,1.4833326785754886
30,4,1,6,0,0,0,0,8,4,711,1,999,0,1,1,-1.0032695676779917
21,8,0,3,0,1,0,0,4,1,270,1,999,0,1,1,-1.935745410023047
38,9,1,5,0,1,0,0,1,0,848,1,999,0,1,1,-0.1744021522601648
30,1,2,3,0,0,0,0,6,4,848,1,999,1,0,1,-1.0032695676779917
61,5,1,3,0,1,0,0,9,4,117,1,3,1,2,1,2.208591667066087
50,2,2,6,0,1,0,0,3,2,386,1,6,3,2,1,1.0688989708665753
50,9,0,6,0,1,0,1,0,0,634,1,999,0,1,1,1.0688989708665753
32,0,0,3,0,1,0,1,4,4,1199,1,999,0,1,1,-0.7960527138235349
31,0,0,3,0,0,0,0,0,2,252,1,5,1,2,1,-0.8996611407507632
24,7,0,3,0,0,0,1,4,1,700,1,999,0,1,1,-1.6249201292413618
57,0,1,6,0,1,0,0,2,4,391,2,999,0,1,1,1.7941579593571737
45,9,2,3,0,1,0,1,8,3,141,1,999,0,1,1,0.5508568362304336
44,1,0,6,0,1,0,1,3,4,576,1,999,0,1,1,0.4472484093032052
43,0,2,3,0,1,0,0,0,2,448,2,999,1,0,1,0.3436399823759768
32,0,0,6,0,0,0,1,6,0,588,3,999,0,1,1,-0.7960527138235349
27,7,0,3,0,1,0,0,0,3,204,1,999,0,1,1,-1.3140948484596766
27,8,0,6,0,0,1,0,7,1,118,1,999,0,1,1,-1.3140948484596766
34,9,2,6,0,1,1,0,1,2,526,1,999,0,1,1,-0.5888358599690782
58,5,1,0,0,0,0,0,9,4,394,1,999,0,1,1,1.897766386284402
41,7,0,6,0,1,0,0,1,0,325,1,999,0,1,1,0.1364231285215202
60,6,1,6,0,1,0,0,3,4,416,4,999,0,1,1,2.104983240138859
33,9,1,5,0,0,0,0,1,0,922,7,999,0,1,1,-0.6924442868963065
34,9,1,5,0,1,0,0,7,3,336,4,999,0,1,1,-0.5888358599690782
31,0,1,6,0,1,0,0,1,4,547,1,999,0,1,1,-0.8996611407507632
53,1,0,2,0,0,0,1,3,4,413,1,6,2,2,1,1.3797242516482604
30,7,0,3,0,0,0,0,3,4,1426,3,999,0,1,1,-1.0032695676779917
26,8,0,3,0,1,0,0,0,2,116,4,999,0,1,1,-1.417703275386905
32,0,1,3,0,0,0,1,8,3,101,1,999,0,1,1,-0.7960527138235349
60,10,1,0,0,0,0,0,7,2,627,2,6,1,2,1,2.104983240138859
31,0,1,3,0,0,1,0,1,1,155,2,4,1,2,1,-0.8996611407507632
28,0,0,6,0,0,0,1,0,0,394,2,999,0,1,1,-1.2104864215324482
36,0,0,3,0,1,0,0,1,0,159,1,3,2,2,1,-0.3816190061146215
56,2,1,6,0,0,1,1,6,4,1697,2,999,0,1,1,1.690549532429945
42,0,1,6,0,1,0,0,1,3,576,1,4,1,2,1,0.2400315554487485
61,5,1,0,0,1,0,0,7,1,301,1,9,3,0,1,2.208591667066087
60,0,1,6,0,1,0,0,4,1,324,3,3,1,2,1,2.104983240138859
31,9,1,6,0,1,1,0,8,3,203,4,6,2,2,1,-0.8996611407507632
46,0,1,1,0,0,0,0,0,2,278,1,999,0,1,1,0.654465263157662
55,4,1,6,0,0,1,0,3,4,260,2,3,1,2,1,1.586941105502717
53,0,1,6,0,1,0,0,0,3,158,2,6,1,2,1,1.3797242516482604
30,0,1,6,0,1,1,0,9,4,475,5,999,0,1,1,-1.0032695676779917
60,5,1,6,0,1,0,0,1,1,600,2,999,0,1,1,2.104983240138859
54,0,2,3,0,1,0,0,1,2,131,2,4,1,2,1,1.4833326785754886
30,0,0,6,0,1,0,0,0,3,321,1,999,0,1,1,-1.0032695676779917
32,1,2,2,0,1,0,1,7,2,1025,2,999,0,1,1,-0.7960527138235349
68,5,1,0,0,1,1,0,6,0,220,1,6,1,2,1,2.933850655556685
31,6,0,6,0,1,0,0,0,2,383,1,999,0,1,1,-0.8996611407507632
63,5,1,6,0,0,0,0,0,4,150,1,999,1,0,1,2.415808520920544
69,5,1,0,0,1,1,0,8,0,257,3,999,0,1,1,3.0374590824839136
35,0,1,6,0,1,0,0,1,4,768,2,999,2,0,1,-0.4852274330418498
36,9,1,5,0,0,0,1,6,4,1423,3,999,0,1,1,-0.3816190061146215
46,1,0,6,0,0,0,0,0,1,1422,2,999,0,1,1,0.654465263157662
44,1,0,5,0,0,0,0,5,1,239,1,999,0,1,1,0.4472484093032052
39,9,0,6,0,1,0,0,8,0,217,1,999,0,1,1,-0.0707937253329365
36,0,1,3,0,0,0,0,9,2,543,1,999,0,1,1,-0.3816190061146215
44,1,1,2,0,0,0,0,1,2,1056,1,999,0,1,1,0.4472484093032052
21,8,0,3,0,1,0,0,1,3,263,3,9,2,2,1,-1.935745410023047
57,10,1,0,0,1,0,0,4,1,284,1,999,0,1,1,1.7941579593571737
63,5,1,6,0,0,0,0,0,4,150,1,999,1,0,1,2.415808520920544
26,9,0,5,0,1,0,0,4,3,163,2,3,1,2,1,-1.417703275386905
69,2,1,3,0,0,0,0,4,4,140,2,999,0,1,1,3.0374590824839136
55,0,1,0,0,1,0,0,3,2,1298,1,999,0,1,1,1.586941105502717
34,0,1,0,0,1,0,0,0,2,328,1,999,0,1,1,-0.5888358599690782
43,9,1,5,0,0,0,0,6,2,460,1,999,1,0,1,0.3436399823759768
58,5,1,3,0,1,0,1,4,2,3183,2,999,0,1,1,1.897766386284402
44,0,2,3,0,1,0,1,7,1,1628,2,6,1,2,1,0.4472484093032052
57,9,1,6,0,1,0,0,0,2,836,1,999,0,1,1,1.7941579593571737
42,4,1,6,0,1,0,0,9,4,232,1,3,2,2,1,0.2400315554487485
33,9,0,6,0,1,0,0,9,2,463,1,999,0,1,1,-0.6924442868963065
34,0,1,3,0,0,0,0,3,4,359,5,999,0,1,1,-0.5888358599690782
50,7,1,0,0,1,0,1,6,4,507,1,999,0,1,1,1.0688989708665753
51,10,1,5,0,1,1,0,3,2,901,1,999,0,1,1,1.1725073977938036
40,1,1,0,0,1,0,0,7,2,628,1,999,0,1,1,0.0328147015942918
35,1,1,3,0,0,0,0,6,3,895,1,999,0,1,1,-0.4852274330418498
39,7,0,3,0,1,0,0,1,0,308,6,999,0,1,1,-0.0707937253329365
31,7,0,3,0,0,0,0,6,4,1298,2,999,0,1,1,-0.8996611407507632
33,7,1,5,0,0,0,0,3,4,782,7,999,0,1,1,-0.6924442868963065
36,0,1,6,0,0,0,0,8,4,135,1,999,0,1,1,-0.3816190061146215
30,0,1,6,0,0,0,0,0,2,313,3,999,0,1,1,-1.0032695676779917
40,9,1,5,0,1,0,0,1,4,609,8,999,0,1,1,0.0328147015942918
26,9,0,5,0,0,0,0,3,2,588,3,999,2,0,1,-1.417703275386905
24,9,0,6,0,1,0,0,0,2,477,1,999,0,1,1,-1.6249201292413618
31,0,1,6,0,1,0,0,1,4,547,1,999,0,1,1,-0.8996611407507632
29,0,1,3,0,1,0,0,6,2,798,2,999,0,1,1,-1.10687799460522
26,0,0,3,0,1,1,1,4,4,524,15,999,0,1,1,-1.417703275386905
31,10,1,6,0,1,0,0,1,4,763,9,999,0,1,1,-0.8996611407507632
47,5,2,0,0,0,0,0,8,4,512,2,6,1,2,1,0.7580736900848902
29,0,0,3,0,1,0,0,3,2,480,1,6,1,2,1,-1.10687799460522
31,9,0,6,0,1,0,0,1,0,1123,2,999,0,1,1,-0.8996611407507632
26,0,1,3,0,0,0,0,4,4,598,4,12,3,0,1,-1.417703275386905
67,5,1,5,0,1,0,0,0,4,140,1,999,0,1,1,2.8302422286294573
26,0,0,6,0,0,0,0,8,0,306,1,999,0,1,1,-1.417703275386905
60,0,1,5,0,1,1,0,9,2,261,1,6,1,2,1,2.104983240138859
28,0,0,6,0,1,0,0,0,4,545,2,6,4,2,1,-1.2104864215324482
67,0,1,0,0,0,0,0,8,2,299,2,2,2,2,1,2.8302422286294573
36,0,0,2,0,1,1,1,0,4,173,1,999,0,1,1,-0.3816190061146215
33,1,0,1,0,1,0,0,6,3,731,3,999,1,0,1,-0.6924442868963065
47,0,2,6,0,1,0,1,4,0,2653,3,999,0,1,1,0.7580736900848902
61,4,1,6,0,1,0,0,7,3,195,1,7,1,2,1,2.208591667066087
34,4,1,6,0,0,0,1,8,4,290,2,999,0,1,1,-0.5888358599690782
58,5,1,3,0,0,0,0,7,2,477,1,999,0,1,1,1.897766386284402
32,0,0,6,0,1,0,0,3,4,210,5,999,0,1,1,-0.7960527138235349
29,0,1,6,0,1,0,0,0,4,350,2,999,0,1,1,-1.10687799460522
38,9,1,5,0,1,0,0,5,0,207,2,7,1,2,1,-0.1744021522601648
56,7,2,3,0,0,0,1,6,1,640,7,999,0,1,1,1.690549532429945
35,0,1,6,0,1,0,0,1,4,765,2,6,3,2,1,-0.4852274330418498
60,5,1,6,0,0,0,0,1,4,576,1,999,0,1,1,2.104983240138859
36,6,0,6,0,0,0,0,4,1,177,1,999,0,1,1,-0.3816190061146215
33,0,0,6,0,1,0,0,4,3,251,1,999,0,1,1,-0.6924442868963065
30,9,1,5,0,1,0,0,8,1,253,1,9,2,2,1,-1.0032695676779917
44,6,2,5,0,1,0,0,4,2,310,1,999,0,1,1,0.4472484093032052
32,0,0,6,0,1,0,0,2,3,449,2,999,0,1,1,-0.7960527138235349
50,4,1,6,0,1,0,0,1,1,699,4,999,0,1,1,1.0688989708665753
47,5,1,6,0,0,0,1,1,3,676,2,999,4,0,1,0.7580736900848902
32,9,1,2,0,0,0,0,9,4,183,1,6,5,2,1,-0.7960527138235349
33,0,0,6,0,0,0,0,1,4,338,1,999,0,1,1,-0.6924442868963065
52,4,1,5,0,1,0,1,6,3,709,1,999,0,1,1,1.276115824721032
61,4,1,6,0,1,0,0,7,3,147,1,3,2,2,1,2.208591667066087
47,5,2,0,0,0,0,0,5,4,203,2,999,0,1,1,0.7580736900848902
33,1,1,2,0,0,0,0,1,0,79,1,999,1,0,1,-0.6924442868963065
29,1,0,2,0,0,0,0,3,0,822,2,999,0,1,1,-1.10687799460522
44,0,0,5,0,1,0,0,7,2,931,4,999,0,1,1,0.4472484093032052
24,0,0,6,0,1,0,0,1,2,158,1,999,0,1,1,-1.6249201292413618
45,3,0,0,0,0,0,1,9,1,569,4,999,0,1,1,0.5508568362304336
47,9,1,6,0,0,0,0,1,4,1642,2,999,0,1,1,0.7580736900848902
34,0,1,6,0,0,0,0,7,0,467,1,999,0,1,1,-0.5888358599690782
35,10,0,6,0,0,0,0,1,1,386,2,999,0,1,1,-0.4852274330418498
56,0,1,6,0,1,0,0,9,2,169,2,3,2,2,1,1.690549532429945
48,1,1,2,0,0,0,0,1,4,296,1,16,3,0,1,0.8616821170121186
30,0,1,6,0,0,0,1,1,4,588,3,999,0,1,1,-1.0032695676779917
49,1,1,1,0,0,0,0,6,3,568,1,999,1,0,1,0.965290543939347
27,1,0,3,0,0,0,0,7,3,775,2,8,2,0,1,-1.3140948484596766
31,9,0,5,0,0,0,0,4,3,163,1,999,1,0,1,-0.8996611407507632
52,5,1,0,0,0,0,1,4,4,633,1,999,0,1,1,1.276115824721032
44,2,1,6,0,1,0,0,7,1,1210,2,999,1,0,1,0.4472484093032052
45,0,1,3,0,1,0,0,8,0,738,3,6,1,2,1,0.5508568362304336
47,0,1,6,0,0,0,1,3,2,301,3,999,0,1,1,0.7580736900848902
47,5,2,3,0,0,0,1,0,3,162,1,6,2,2,1,0.7580736900848902
25,0,0,6,0,1,0,0,6,3,228,1,999,0,1,1,-1.5213117023141334
65,5,1,0,0,0,0,0,8,0,187,2,7,3,2,1,2.6230253747750005
58,1,1,0,0,1,0,0,1,4,771,1,3,1,2,1,1.897766386284402
68,5,1,6,0,0,0,0,3,1,414,2,12,1,2,1,2.933850655556685
